Number Energy PSNR
10474 11.589536 12.0881
10475 11.4762204 13.9665
10476 11.4757808 17.7444
10477 11.3157846 13.7962
10478 11.4525154 13.56
10479 10.6125916 14.7274
10480 9.7097786 16.4805
10481 12.1965036 18.9293
10482 12.0225958 12.279
10483 11.7665644 11.6183
10484 11.4537788 13.1218
10485 11.6015272 15.4613
10486 11.4903862 21.6306
10487 11.4628982 15.6278
10488 11.7807492 14.5004
10489 9.8332426 15.9861
10490 9.616029 19.9377
10491 11.9060916 14.1842
10492 12.0789652 11.0173
10493 12.6196078 10.221
10494 12.1880846 11.7209
10495 11.4651048 13.0067
10496 11.4402848 15.3233
10497 10.2213458 13.2672
10498 9.9632486 13.3467
10499 9.539123 14.423
10500 9.8880866 15.3907
10501 12.3106906 18.7213
10502 12.0895728 12.6766
10503 11.7359496 11.8076
10504 11.5390872 13.134
10505 11.519761 15.6415
10506 11.4731218 21.8659
10507 11.3500786 15.8374
10508 10.3413564 13.3363
10509 9.7752064 14.9265
10510 9.8090786 16.189
10511 12.3319536 22.7707
10512 12.150739 13.3225
10513 11.756716 12.2074
10514 11.4318676 13.121
10515 11.5194964 15.6149
10516 11.4366792 22.7038
10517 11.0074992 15.6195
10518 9.8471674 13.6833
10519 9.6450938 15.0967
10520 9.6126258 15.8516
10521 12.377159 19.5079
10522 12.2818498 12.781
10523 11.820923 12.1104
10524 11.478519 11.8729
10525 11.5638142 13.7211
10526 11.5215056 17.1459
10527 9.8521182 13.5874
10528 11.9922064 12.5799
10529 10.3803676 14.1615
10530 9.6497108 15.655
10531 12.3473892 18.9291
10532 12.0349694 12.5458
10533 11.8520736 12.0325
10534 11.5640118 13.1396
10535 11.4642442 15.6414
10536 11.3993074 21.8433
10537 11.4845322 15.8459
10538 11.0419412 13.6709
10539 9.899029 14.9152
10540 9.7170034 16.2167
10541 12.4554676 14.1986
10542 12.1509524 11.127
10543 11.5851092 10.678
10544 11.4573192 11.9085
10545 11.5338774 13.3667
10546 11.4602968 15.6473
10547 10.2999902 13.6391
10548 10.2092714 12.8759
10549 10.2456866 13.9246
10550 9.898385 14.7373
10551 13.6553484 18.2068
10552 13.2798698 12.662
10553 13.2424842 11.6279
10554 12.7570136 13.1251
10555 12.4587468 15.5236
10556 12.2423004 22.0376
10557 11.8423728 15.804
10558 11.6639746 14.6868
10559 11.3118044 16.0163
10560 11.6647578 18.4835
10561 14.6445828 21.218
10562 14.6369916 13.3122
10563 13.3818406 12.1594
10564 12.957423 13.1461
10565 12.2771918 15.8074
10566 12.0641206 24.2508
10567 11.6712232 15.7895
10568 11.5690004 14.7964
10569 11.3846046 16.6023
10570 11.4968362 20.4156
10571 13.561552 18.323
10572 13.7622736 12.8047
10573 13.1472468 11.9804
10574 12.6369526 12.0905
10575 12.450123 13.9547
10576 11.9163448 17.7178
10577 11.9563222 13.8475
10578 11.7169816 13.2835
10579 11.2083104 15.1826
10580 11.1371288 16.8009
10581 13.773557 17.5693
10582 13.5861228 12.4935
10583 13.179259 11.7184
10584 12.7781528 13.1315
10585 12.2646034 15.5185
10586 12.108697 21.8336
10587 11.6451014 15.8148
10588 11.516364 14.672
10589 11.5547602 16.0077
10590 11.1277006 18.4158
10591 14.07587 13.9134
10592 13.760457 11.1233
10593 13.105072 10.2843
10594 12.5585174 11.7917
10595 12.0931342 13.4137
10596 11.6356842 15.4759
10597 11.8407268 13.7077
10598 11.2678156 13.3343
10599 11.0551558 14.3541
10600 11.2633652 15.3453
10601 11.367376 15.5163
10602 10.7235824 11.7566
10603 10.8439508 10.2787
10604 10.7880604 11.4176
10605 9.2236772 12.4872
10606 9.255151 14.5304
10607 8.4441382 13.0024
10608 7.8979028 12.6864
10609 8.4229744 13.5669
10610 7.4360274 14.3732
10611 11.094775 19.322
10612 10.7937146 12.9705
10613 10.9749328 11.4457
10614 10.8339408 12.6498
10615 10.8728896 14.5683
10616 9.3148334 19.4122
10617 8.7901928 14.878
10618 8.772882 14.0934
10619 8.6469108 15.5688
10620 7.6661386 17.5575
10621 11.0458256 24.4367
10622 10.8200964 13.9015
10623 10.9064824 12.3545
10624 10.8176478 12.9352
10625 10.7848478 15.4434
10626 11.5108144 24.9103
10627 9.7147266 15.5707
10628 8.3982782 14.319
10629 8.2768062 16.0985
10630 7.907488 20.32
10631 11.9962944 22.1684
10632 10.7575504 13.7394
10633 10.8587386 12.407
10634 10.6885062 11.4183
10635 9.2464654 12.5061
10636 8.9937284 14.4886
10637 8.469452 13.0341
10638 8.6047498 12.7409
10639 7.5897654 13.5922
10640 7.4192694 14.4431
10641 11.032751 11.932
10642 10.7822118 0
10643 10.6975248 0
10644 10.7409868 0
10645 9.2239406 10.0542
10646 8.963488 10.7538
10647 8.2463156 0
10648 8.5112188 10.2227
10649 8.1408666 10.6609
10650 7.3754424 11.1067
10651 11.0166908 15.5061
10652 10.7525196 11.7598
10653 10.8314288 10.2919
10654 10.7906148 11.361
10655 9.6912772 12.4428
10656 9.3317946 14.5047
10657 8.4626108 13.0272
10658 8.39832 12.6819
10659 7.5653936 13.5769
10660 7.4359082 14.3587
10661 11.0944426 19.3686
10662 10.7935624 12.9831
10663 11.176085 11.4327
10664 11.5952536 12.6364
10665 11.0982274 14.5805
10666 10.7251348 19.4078
10667 9.0296392 14.918
10668 9.1535642 14.0945
10669 8.0133958 15.5472
10670 7.7101132 17.1801
10671 10.9796412 24.4058
10672 10.8100604 13.9139
10673 10.8574742 12.3648
10674 10.8568902 12.9283
10675 10.7020428 15.4372
10676 9.6449818 24.8933
10677 8.7468818 15.5783
10678 8.1538724 14.3108
10679 8.3252496 16.1011
10680 8.0394266 20.2465
10681 11.1606984 22.2786
10682 10.7996802 13.7414
10683 11.748054 12.4176
10684 11.1808852 11.4256
10685 9.6328376 12.4397
10686 8.863787 14.5294
10687 8.6656108 12.9621
10688 8.401154 12.6796
10689 8.2713836 13.6185
10690 7.916178 14.4753
10691 10.9922962 11.9549
10692 11.1085384 0
10693 10.7899746 0
10694 10.6752 0
10695 9.52014 10.0549
10696 8.8885314 10.7461
10697 8.3738408 0
10698 8.512023 10.2261
10699 7.9193114 10.6364
10700 7.4247926 11.1245
10701 11.715118 16.0227
10702 11.3909374 11.8002
10703 11.0290656 10.302
10704 10.7669956 11.5153
10705 9.620148 12.6455
10706 9.0214496 15.2747
10707 8.364105 13.166
10708 8.4096094 12.7519
10709 8.0011234 13.64
10710 7.4250584 14.3472
10711 10.96526 19.9236
10712 10.8404658 13.021
10713 10.8378838 11.4316
10714 10.8754044 12.6562
10715 10.7442602 14.7793
10716 9.2215064 19.8028
10717 8.9940162 15.1305
10718 9.110965 14.0803
10719 8.0420848 15.2621
10720 8.0648658 16.1358
10721 11.067241 28.8947
10722 10.892425 13.9403
10723 10.854043 12.3452
10724 10.8089322 12.8456
10725 10.708281 15.3617
10726 9.2837142 25.1289
10727 8.8558614 15.5347
10728 9.0134528 14.2843
10729 8.6860026 16.7623
10730 7.8908938 19.0043
10731 11.1791698 27.4039
10732 10.8236798 13.8333
10733 11.0992068 12.4038
10734 10.8557088 11.5211
10735 9.2267214 12.66
10736 9.3627998 15.1867
10737 8.7155784 13.1915
10738 8.302392 12.6548
10739 8.6451994 13.6467
10740 8.7490662 14.323
10741 10.9403178 12.2813
10742 10.7214798 0
10743 10.721736 0
10744 10.771537 0
10745 9.7182018 10.0844
10746 9.015968 10.9679
10747 8.6733172 10.1465
10748 8.7628278 10.3852
10749 8.0025324 10.6147
10750 7.8852724 10.939
10751 11.7676498 14.9964
10752 11.2708338 11.5115
10753 11.1049234 9.973
10754 10.7702724 11.1793
10755 10.2930874 12.0591
10756 10.3138876 14.0242
10757 10.2390926 12.1324
10758 10.1969374 12.5664
10759 10.182368 13.4193
10760 9.1833892 14.486
10761 12.2163158 18.5911
10762 11.3809262 12.7229
10763 11.2340052 11.1901
10764 10.9853202 12.3467
10765 10.5320772 14.0145
10766 10.9979942 17.9712
10767 10.2947166 14.0991
10768 10.2618722 14.3837
10769 10.2102206 15.8419
10770 10.2724628 18.2571
10771 11.8417186 21.8514
10772 11.7758602 13.5676
10773 11.9527156 12.1565
10774 10.8852012 12.8792
10775 10.6510838 15.1744
10776 10.3737746 23.0912
10777 11.0021872 15.2481
10778 10.1777706 15.8255
10779 10.1865966 18.0881
10780 10.1881208 22.931
10781 11.6756646 19.9915
10782 11.2871792 13.3056
10783 11.2367228 12.0629
10784 10.6399692 11.1846
10785 10.3531792 12.0717
10786 10.4840072 13.9822
10787 10.2421756 12.0946
10788 10.174036 12.5819
10789 10.1911646 13.4634
10790 8.7951636 14.5179
10791 11.7546048 11.7323
10792 11.254075 0
10793 11.18016 0
10794 10.982534 0
10795 10.295018 9.98862
10796 10.2594754 10.6768
10797 10.2277494 0
10798 10.1445496 10.3318
10799 10.2119948 10.8179
10800 8.8192436 11.3273
10801 12.4099272 18.7171
10802 13.4333506 12.6092
10803 12.2627204 11.5961
10804 12.011283 13.1289
10805 12.3947616 15.4588
10806 11.9329378 21.5552
10807 11.5304336 15.6069
10808 11.4078266 14.5305
10809 11.65079 16.0221
10810 10.0158018 19.7795
10811 12.5153614 22.6568
10812 12.291925 13.2107
10813 12.5968574 12.1248
10814 11.9202216 13.1332
10815 11.646443 15.7763
10816 11.5855044 23.5821
10817 11.6725832 15.8123
10818 11.4040694 14.3258
10819 11.4992584 15.8355
10820 9.9313784 20.9799
10821 12.4391642 19.2574
10822 12.2668608 12.7671
10823 12.1746536 11.906
10824 11.9288144 12.0863
10825 11.7175632 13.8427
10826 11.5152348 17.4671
10827 11.581587 13.7829
10828 11.3467556 13.5827
10829 11.4398644 14.7457
10830 10.1921056 16.3593
10831 12.5268846 18.824
10832 12.390719 12.528
10833 12.2181538 11.5816
10834 11.9045464 13.1329
10835 11.6215142 15.4259
10836 11.6207012 21.4778
10837 11.413202 15.6263
10838 12.0878088 14.5345
10839 11.9562552 16.0212
10840 10.4270412 19.8069
10841 12.6713968 14.2198
10842 12.374465 11.144
10843 12.050716 10.2052
10844 11.8638548 11.7284
10845 11.5463542 13.0414
10846 11.4893774 15.2239
10847 11.4501068 13.2793
10848 11.5504908 13.4568
10849 10.3485138 14.4187
10850 10.0834616 15.3726
10851 12.3324162 18.6712
10852 12.3360796 12.6949
10853 12.1417914 11.578
10854 11.7983734 13.1417
10855 11.5796396 15.4349
10856 11.6604856 21.4041
10857 11.440413 15.6193
10858 11.260574 14.5388
10859 11.5248374 16.0307
10860 10.0624214 19.7956
10861 12.3069062 22.6044
10862 12.7625634 13.3394
10863 12.120162 12.1276
10864 11.8011382 13.1459
10865 11.7155134 15.7749
10866 11.608679 23.5281
10867 11.3634362 15.7794
10868 11.6297668 14.3461
10869 11.4950044 15.8436
10870 10.4413094 20.9455
10871 13.1241248 19.1904
10872 13.2040116 12.8141
10873 12.2907768 11.9101
10874 11.8975714 12.101
10875 11.608133 13.8325
10876 11.6196216 17.5044
10877 11.3908926 13.7398
10878 11.3278156 13.5764
10879 11.4198986 14.7622
10880 10.0166062 16.2868
10881 12.8745704 18.8078
10882 12.9378858 12.4686
10883 12.072458 11.5705
10884 11.7968198 13.1258
10885 11.6812372 15.425
10886 11.5946338 21.3654
10887 11.5364546 15.6154
10888 11.4213878 14.572
10889 11.534229 16.0059
10890 10.0007624 18.8139
10891 12.5043952 14.199
10892 12.2166226 11.1494
10893 12.0304252 10.2269
10894 11.8612428 11.7452
10895 11.548978 13.032
10896 11.520221 15.2846
10897 11.4409732 13.3284
10898 11.4240714 13.3859
10899 10.5395972 14.3743
10900 10.0954766 15.3905
10901 12.7690556 18.7401
10902 12.321374 12.6911
10903 12.1830296 11.8202
10904 13.0766828 13.1748
10905 12.1684574 15.651
10906 11.5581534 21.8285
10907 11.5263072 15.8639
10908 11.3907436 13.3572
10909 10.1760974 14.9508
10910 9.9909638 16.1553
10911 12.711937 22.6434
10912 12.4368352 13.3206
10913 12.387791 12.2242
10914 11.8663266 13.0121
10915 11.5568268 15.611
10916 11.4274184 22.5255
10917 11.564171 15.6395
10918 11.4157588 13.3151
10919 10.0313304 14.5273
10920 9.9561722 15.8322
10921 12.8543484 19.1841
10922 13.7361086 12.7762
10923 12.3219142 12.1178
10924 11.827694 11.8807
10925 11.6673426 13.7093
10926 11.6425418 17.0268
10927 11.5178258 13.6171
10928 11.5072678 12.6212
10929 10.4231412 14.1542
10930 9.9675992 15.6326
10931 12.5917662 18.818
10932 12.538069 12.479
10933 12.244743 12.0141
10934 11.9186462 13.1765
10935 12.0031246 15.6599
10936 11.5579978 21.7815
10937 11.691963 15.8741
10938 12.1465356 13.3982
10939 11.5081094 14.9534
10940 9.9106126 16.1714
10941 12.7683824 14.2159
10942 12.4877382 11.3449
10943 11.9834604 10.7022
10944 11.6938616 11.9473
10945 11.5386088 13.7766
10946 11.5514774 15.6951
10947 11.595705 13.6366
10948 11.5603034 13.0999
10949 11.0316832 13.9625
10950 9.9932112 14.7102
10951 13.8490344 18.1687
10952 13.7609476 12.6759
10953 13.5783026 11.7282
10954 13.1767388 13.1437
10955 12.7721048 15.6299
10956 12.4418174 21.938
10957 12.300349 15.8176
10958 11.9340076 14.5258
10959 11.6280482 16.2897
10960 11.4580274 18.3308
10961 13.9402706 21.0129
10962 13.705729 13.3291
10963 13.7893 12.2172
10964 13.0622994 13.1566
10965 12.8283404 15.7826
10966 12.6561184 23.8203
10967 11.8588712 15.785
10968 12.1150592 14.9273
10969 12.2366116 16.6504
10970 11.3749094 20.1643
10971 14.0026582 18.2023
10972 13.9257068 12.8179
10973 13.4899218 12.0659
10974 13.4106282 12.0796
10975 12.9115144 13.8812
10976 12.6971398 17.6466
10977 12.0514534 13.8152
10978 11.9502754 13.3397
10979 11.6819244 15.1874
10980 11.4713244 16.6833
10981 13.9533538 17.459
10982 14.1101156 12.5126
10983 13.4935172 11.6983
10984 13.9335784 13.1521
10985 12.8082222 15.6154
10986 12.4825566 21.8228
10987 12.2291848 15.8095
10988 11.8481068 14.5249
10989 12.2406596 16.2518
10990 11.3487462 18.2854
10991 14.1394498 13.8789
10992 13.5434284 11.133
10993 13.3641984 10.2944
10994 13.655666 11.7928
10995 12.6395042 13.4816
10996 12.0557702 15.8621
10997 11.8046014 13.778
10998 12.4891714 13.3776
10999 12.2457986 14.412
11000 11.2790494 15.3676
11001 11.939962 18.7626
11002 11.8768774 12.6935
11003 11.7612146 11.5935
11004 11.6000088 13.146
11005 11.530947 15.4297
11006 11.4650572 21.3424
11007 10.6885828 15.6154
11008 9.6512778 14.511
11009 9.6868604 15.968
11010 9.4610326 19.541
11011 12.0404136 22.6383
11012 11.9384614 13.339
11013 11.9346224 12.1302
11014 11.7523232 13.169
11015 11.591659 15.7755
11016 11.5148854 23.4207
11017 9.8399262 15.8053
11018 9.6451854 14.2574
11019 9.846061 15.8518
11020 9.9165594 20.7126
11021 12.1518794 19.2654
11022 12.022106 12.7519
11023 11.8116674 11.9003
11024 11.6330556 12.1042
11025 11.46471 13.8439
11026 11.583448 17.5889
11027 11.723039 13.7764
11028 10.263538 13.5938
11029 9.4696154 14.6929
11030 9.865877 16.2853
11031 12.285964 18.7821
11032 12.8273812 12.5004
11033 12.50558 11.6202
11034 11.8481052 13.1328
11035 11.5949474 15.4364
11036 11.451173 21.3564
11037 10.5698826 15.6336
11038 10.3336866 14.5156
11039 9.69065 15.9723
11040 9.871967 19.6011
11041 11.9544894 14.2079
11042 12.1047582 11.1342
11043 11.7801398 10.2209
11044 11.5075576 11.7542
11045 11.5284386 13.009
11046 11.3859282 15.2477
11047 11.0866048 13.2765
11048 9.9405802 13.3884
11049 9.708904 14.3861
11050 9.6048016 15.3095
11051 12.0356918 18.7226
11052 11.9875736 12.6859
11053 11.7858738 11.576
11054 11.6624594 13.1367
11055 11.5776496 15.4237
11056 11.7746382 21.3436
11057 11.502112 15.619
11058 11.3471286 14.525
11059 9.896487 16.0397
11060 9.5794732 19.6878
11061 12.2383054 22.5704
11062 11.828144 13.3268
11063 12.2509866 12.1302
11064 11.5482816 13.1598
11065 11.571192 15.7778
11066 11.792897 23.4324
11067 11.9399078 15.7896
11068 11.6560472 14.2896
11069 9.8314656 15.8033
11070 9.8304884 20.6366
11071 12.1337554 19.266
11072 11.9900828 12.7958
11073 12.0167646 11.9126
11074 11.5962656 11.9958
11075 11.5045764 13.8323
11076 11.4622236 17.6084
11077 11.4403654 13.7945
11078 9.8951652 13.5591
11079 9.4839958 14.7496
11080 9.9396946 16.2675
11081 12.3975718 18.7303
11082 12.308674 12.4971
11083 11.5827576 11.643
11084 11.7002648 13.1411
11085 11.5659328 15.4199
11086 11.5557088 21.3711
11087 11.435814 15.5922
11088 11.0151746 14.5561
11089 9.4792456 15.9845
11090 9.9341628 19.6369
11091 12.332835 14.1612
11092 11.9840784 11.1462
11093 12.3108744 10.2035
11094 11.5291528 11.6984
11095 11.4756118 13.0493
11096 11.475586 15.2916
11097 10.3464682 13.2852
11098 9.9424248 13.377
11099 9.9700098 14.3763
11100 9.5373418 15.2718
11101 12.5825382 18.7012
11102 12.1830778 12.688
11103 11.753858 11.822
11104 11.574284 13.165
11105 11.5551666 15.637
11106 11.5468082 21.6592
11107 11.4595822 15.8476
11108 9.8211314 13.3311
11109 9.552104 14.9195
11110 9.7698466 16.0768
11111 12.5777676 22.533
11112 12.0229062 13.3442
11113 11.6941228 12.226
11114 11.9179252 13.015
11115 11.577702 15.5939
11116 11.5268008 22.2877
11117 9.8251884 15.6423
11118 10.5008412 13.7244
11119 9.6772546 15.0773
11120 9.9336956 15.6766
11121 12.2514186 19.2406
11122 12.6161954 12.815
11123 11.8380458 12.124
11124 11.57718 11.8708
11125 11.5431708 13.7029
11126 11.4948792 17.0398
11127 11.0717962 13.5738
11128 10.9738224 12.6203
11129 10.525863 14.1699
11130 9.8172956 15.5075
11131 12.0664248 18.704
11132 11.9417574 12.5244
11133 11.9957518 12.0185
11134 12.0348164 13.1686
11135 11.9499454 15.6432
11136 12.0259724 21.7201
11137 10.1423498 15.8429
11138 11.0000254 13.3489
11139 10.0157402 14.9441
11140 9.6322704 16.028
11141 12.2993164 14.2163
11142 11.9420046 11.1343
11143 11.5917622 10.6984
11144 12.0261284 11.9516
11145 11.4585034 13.3529
11146 12.2799094 15.6044
11147 10.0458378 13.5974
11148 10.3719542 12.8922
11149 9.4255784 13.944
11150 9.8255606 14.5731
11151 13.5222614 18.1398
11152 13.686179 12.6838
11153 13.135108 11.6339
11154 12.769603 13.1547
11155 12.582476 15.6024
11156 12.230343 21.5733
11157 11.5517596 15.8001
11158 11.4284912 14.6894
11159 11.2931678 16.2137
11160 11.2464006 18.2376
11161 13.5702138 21.1004
11162 13.3573724 13.3426
11163 13.0196652 12.1745
11164 12.637792 13.1659
11165 12.2193854 15.777
11166 11.9006114 23.7833
11167 11.91975 15.8108
11168 12.0545726 14.8133
11169 11.8598986 16.6052
11170 11.9990826 19.9143
11171 13.6787174 18.2388
11172 13.5672316 12.819
11173 13.2011116 11.9839
11174 12.9011666 12.0796
11175 12.7126154 13.8912
11176 12.0778388 17.5833
11177 11.8679712 13.8449
11178 11.3263398 13.3279
11179 11.2491306 15.1865
11180 11.5743288 16.6286
11181 13.6553364 17.4747
11182 13.337719 12.4862
11183 13.119002 11.708
11184 12.8552672 13.158
11185 12.6079062 15.6054
11186 12.491724 21.7541
11187 11.7092384 15.8074
11188 11.5050518 14.7109
11189 11.1843058 16.2428
11190 11.1801312 18.1598
11191 13.48793 13.8562
11192 13.2720156 11.1328
11193 12.9725734 10.4778
11194 12.5315324 11.7951
11195 12.2445882 13.4325
11196 11.6359 15.8493
11197 11.4105502 13.7225
11198 11.978628 13.3385
11199 11.9164622 14.3688
11200 11.3463052 15.219
11201 10.6768454 18.6815
11202 10.22741 12.6739
11203 11.3770154 11.574
11204 9.7897442 13.2954
11205 9.89278 15.6632
11206 9.5550936 21.4153
11207 10.0117252 15.8696
11208 9.7422858 15.9341
11209 9.2757292 17.6852
11210 7.8802456 19.4464
11211 10.555274 22.5969
11212 10.3032976 13.3351
11213 9.9523948 12.1129
11214 9.9901742 13.0262
11215 9.9573138 15.5526
11216 9.811816 21.3282
11217 8.9725938 15.5902
11218 9.7170664 16.4906
11219 9.7901518 18.7264
11220 9.839902 23.311
11221 10.8050054 19.1807
11222 10.3456784 12.8076
11223 10.2225816 11.8871
11224 9.8060048 11.9539
11225 9.880367 13.7666
11226 9.8156456 17.5557
11227 9.7395986 13.723
11228 9.796534 15.2931
11229 9.7727766 16.6417
11230 9.7870828 18.6434
11231 10.6078428 18.7515
11232 10.2915748 12.4866
11233 10.1007504 11.6069
11234 9.9709226 13.2905
11235 10.1094594 15.682
11236 10.1751118 21.3725
11237 9.0797512 15.8582
11238 10.0742772 15.9463
11239 9.777979 17.6527
11240 9.8730336 19.47
11241 10.5558122 14.1751
11242 10.3285796 11.1285
11243 10.0867718 10.1912
11244 9.9160466 11.9979
11245 9.8279824 13.4513
